schema_id,table_name,table_name_original,primary_key,column_list,column_list_original,column_datatypes,foreign_keys
riding_club,player,player,Player_ID,"['player id', 'sponsor name', 'player name', 'gender', 'residence', 'occupation', 'votes', 'rank']","['Player_ID', 'Sponsor_name', 'Player_name', 'Gender', 'Residence', 'Occupation', 'Votes', 'Rank']","['number', 'text', 'text', 'text', 'text', 'text', 'number', 'text']","[['player coach', 'Player_ID', 'player', 'Player_ID']]"
riding_club,club,club,Club_ID,"['club id', 'club name', 'region', 'start year']","['Club_ID', 'Club_name', 'Region', 'Start_year']","['number', 'text', 'text', 'number']","[['coach', 'Club_ID', 'club', 'Club_ID'], ['match result', 'Club_ID', 'club', 'Club_ID']]"
riding_club,coach,coach,Coach_ID,"['coach id', 'player name', 'gender', 'club id', 'rank']","['Coach_ID', 'Coach_name', 'Gender', 'Club_ID', 'Rank']","['number', 'text', 'text', 'number', 'number']","[['player coach', 'Coach_ID', 'coach', 'Coach_ID']]"
riding_club,player coach,player_coach,Player_ID,"['player id', 'coach id', 'starting year']","['Player_ID', 'Coach_ID', 'Starting_year']","['number', 'number', 'number']","[['player coach', 'Player_ID', 'player', 'Player_ID']]"
riding_club,match result,match_result,Rank,"['rank', 'club id', 'gold', 'big silver', 'small silver', 'bronze', 'points']","['Rank', 'Club_ID', 'Gold', 'Big_Silver', 'Small_Silver', 'Bronze', 'Points']","['number', 'number', 'number', 'number', 'number', 'number', 'number']",[]
customers_card_transactions,accounts,Accounts,account_id,"['account id', 'customer id', 'account name', 'other account details']","['account_id', 'customer_id', 'account_name', 'other_account_details']","['number', 'number', 'text', 'text']","[['financial transactions', 'account_id', 'accounts', 'account_id']]"
customers_card_transactions,customers,Customers,customer_id,"['customer id', 'customer first name', 'customer last name', 'customer address', 'customer phone', 'customer email', 'other customer details']","['customer_id', 'customer_first_name', 'customer_last_name', 'customer_address', 'customer_phone', 'customer_email', 'other_customer_details']","['number', 'text', 'text', 'text', 'text', 'text', 'text']",[]
customers_card_transactions,customers cards,Customers_Cards,card_id,"['card id', 'customer id', 'card type code', 'card number', 'date valid from', 'date valid to', 'other card details']","['card_id', 'customer_id', 'card_type_code', 'card_number', 'date_valid_from', 'date_valid_to', 'other_card_details']","['number', 'number', 'text', 'text', 'time', 'time', 'text']","[['financial transactions', 'card_id', 'customers cards', 'card_id']]"
customers_card_transactions,financial transactions,Financial_Transactions,NO_PRIMARY_KEY,"['transaction id', 'previous transaction id', 'account id', 'card id', 'transaction type', 'transaction date', 'transaction amount', 'transaction comment', 'other transaction details']","['transaction_id', 'previous_transaction_id', 'account_id', 'card_id', 'transaction_type', 'transaction_date', 'transaction_amount', 'transaction_comment', 'other_transaction_details']","['number', 'number', 'number', 'number', 'text', 'time', 'number', 'text', 'text']","[['financial transactions', 'card_id', 'customers cards', 'card_id']]"
county_public_safety,county public safety,county_public_safety,County_ID,"['county id', 'name', 'population', 'police officers', 'residents per officer', 'case burden', 'crime rate', 'police force', 'location']","['County_ID', 'Name', 'Population', 'Police_officers', 'Residents_per_officer', 'Case_burden', 'Crime_rate', 'Police_force', 'Location']","['number', 'text', 'number', 'number', 'number', 'number', 'number', 'text', 'text']","[['city', 'County_ID', 'county public safety', 'County_ID']]"
county_public_safety,city,city,City_ID,"['city id', 'county id', 'name', 'white', 'black', 'amerindian', 'asian', 'multiracial', 'hispanic']","['City_ID', 'County_ID', 'Name', 'White', 'Black', 'Amerindian', 'Asian', 'Multiracial', 'Hispanic']","['number', 'number', 'text', 'number', 'number', 'number', 'number', 'number', 'number']",[]
performance_attendance,member,member,Member_ID,"['member id', 'name', 'nationality', 'role']","['Member_ID', 'Name', 'Nationality', 'Role']","['text', 'text', 'text', 'text']","[['member attendance', 'Member_ID', 'member', 'Member_ID']]"
performance_attendance,performance,performance,Performance_ID,"['performance id', 'date', 'host', 'location', 'attendance']","['Performance_ID', 'Date', 'Host', 'Location', 'Attendance']","['number', 'text', 'text', 'text', 'number']","[['member attendance', 'Performance_ID', 'performance', 'Performance_ID']]"
performance_attendance,member attendance,member_attendance,Member_ID,"['member id', 'performance id', 'num of pieces']","['Member_ID', 'Performance_ID', 'Num_of_Pieces']","['number', 'number', 'number']","[['member attendance', 'Member_ID', 'member', 'Member_ID']]"
club_1,student,Student,StuID,"['student id', 'last name', 'first name', 'age', 'sex', 'major', 'advisor', 'city code']","['StuID', 'LName', 'Fname', 'Age', 'Sex', 'Major', 'Advisor', 'city_code']","['number', 'text', 'text', 'number', 'text', 'number', 'number', 'text']","[['member of club', 'StuID', 'student', 'StuID']]"
club_1,club,Club,ClubID,"['club id', 'club name', 'club description', 'club location']","['ClubID', 'ClubName', 'ClubDesc', 'ClubLocation']","['number', 'text', 'text', 'text']","[['member of club', 'ClubID', 'club', 'ClubID']]"
club_1,member of club,Member_of_club,NO_PRIMARY_KEY,"['student id', 'club id', 'position']","['StuID', 'ClubID', 'Position']","['number', 'number', 'text']","[['member of club', 'ClubID', 'club', 'ClubID']]"
singer,singer,singer,Singer_ID,"['singer id', 'name', 'birth year', 'net worth millions', 'citizenship']","['Singer_ID', 'Name', 'Birth_Year', 'Net_Worth_Millions', 'Citizenship']","['number', 'text', 'number', 'number', 'text']","[['song', 'Singer_ID', 'singer', 'Singer_ID']]"
singer,song,song,Song_ID,"['song id', 'title', 'singer id', 'sales', 'highest position']","['Song_ID', 'Title', 'Singer_ID', 'Sales', 'Highest_Position']","['number', 'text', 'number', 'number', 'number']",[]
culture_company,book club,book_club,book_club_id,"['book club id', 'year', 'author or editor', 'book title', 'publisher', 'category', 'result']","['book_club_id', 'Year', 'Author_or_Editor', 'Book_Title', 'Publisher', 'Category', 'Result']","['number', 'number', 'text', 'text', 'text', 'text', 'text']","[['culture company', 'book_club_id', 'book club', 'book_club_id']]"
culture_company,movie,movie,movie_id,"['movie id', 'title', 'year', 'director', 'budget million', 'gross worldwide']","['movie_id', 'Title', 'Year', 'Director', 'Budget_million', 'Gross_worldwide']","['number', 'text', 'number', 'text', 'number', 'number']","[['culture company', 'movie_id', 'movie', 'movie_id']]"
culture_company,culture company,culture_company,Company_name,"['company name', 'type', 'incorporated in', 'group equity shareholding', 'book club id', 'movie id']","['Company_name', 'Type', 'Incorporated_in', 'Group_Equity_Shareholding', 'book_club_id', 'movie_id']","['text', 'text', 'text', 'number', 'text', 'text']",[]
cre_Doc_Template_Mgt,reference template types,Ref_Template_Types,Template_Type_Code,"['template type code', 'template type description']","['Template_Type_Code', 'Template_Type_Description']","['text', 'text']","[['templates', 'Template_Type_Code', 'reference template types', 'Template_Type_Code']]"
cre_Doc_Template_Mgt,templates,Templates,Template_ID,"['template id', 'version number', 'template type code', 'date effective from', 'date effective to', 'template details']","['Template_ID', 'Version_Number', 'Template_Type_Code', 'Date_Effective_From', 'Date_Effective_To', 'Template_Details']","['number', 'number', 'text', 'time', 'time', 'text']","[['documents', 'Template_ID', 'templates', 'Template_ID']]"
cre_Doc_Template_Mgt,documents,Documents,Document_ID,"['document id', 'template id', 'document name', 'document description', 'other details']","['Document_ID', 'Template_ID', 'Document_Name', 'Document_Description', 'Other_Details']","['number', 'number', 'text', 'text', 'text']","[['paragraphs', 'Document_ID', 'documents', 'Document_ID']]"
cre_Doc_Template_Mgt,paragraphs,Paragraphs,Paragraph_ID,"['paragraph id', 'document id', 'paragraph text', 'other details']","['Paragraph_ID', 'Document_ID', 'Paragraph_Text', 'Other_Details']","['number', 'number', 'text', 'text']",[]
musical,musical,musical,Musical_ID,"['musical id', 'name', 'year', 'award', 'category', 'nominee', 'result']","['Musical_ID', 'Name', 'Year', 'Award', 'Category', 'Nominee', 'Result']","['number', 'text', 'number', 'text', 'text', 'text', 'text']","[['actor', 'Musical_ID', 'actor', 'Actor_ID']]"
musical,actor,actor,Actor_ID,"['actor id', 'name', 'musical id', 'character', 'duration', 'age']","['Actor_ID', 'Name', 'Musical_ID', 'Character', 'Duration', 'age']","['number', 'text', 'number', 'text', 'text', 'number']","[['actor', 'Musical_ID', 'actor', 'Actor_ID']]"
world_1,city,city,ID,"['id', 'name', 'country code', 'district', 'population']","['ID', 'Name', 'CountryCode', 'District', 'Population']","['number', 'text', 'text', 'text', 'number']",[]
world_1,sqlite sequence,sqlite_sequence,Code,"['name', 'seq']","['name', 'seq']","['text', 'text']","[['city', 'CountryCode', 'country', 'Code'], ['countrylanguage', 'CountryCode', 'country', 'Code']]"
world_1,country,country,CountryCode,"['code', 'name', 'continent', 'region', 'surface area', 'indepdent year', 'population', 'life expectancy', 'gnp', 'gnp old', 'local name', 'government form', 'head of state', 'capital', 'code2']","['Code', 'Name', 'Continent', 'Region', 'SurfaceArea', 'IndepYear', 'Population', 'LifeExpectancy', 'GNP', 'GNPOld', 'LocalName', 'GovernmentForm', 'HeadOfState', 'Capital', 'Code2']","['text', 'text', 'text', 'text', 'number', 'number', 'number', 'number', 'number', 'number', 'text', 'text', 'text', 'number', 'text']","[['city', 'CountryCode', 'country', 'Code'], ['countrylanguage', 'CountryCode', 'country', 'Code']]"
world_1,countrylanguage,countrylanguage,NO_PRIMARY_KEY,"['countrycode', 'language', 'is official', 'percentage']","['CountryCode', 'Language', 'IsOfficial', 'Percentage']","['text', 'text', 'text', 'number']","[['city', 'CountryCode', 'country', 'Code'], ['countrylanguage', 'CountryCode', 'country', 'Code']]"
device,device,device,Device_ID,"['device id', 'device', 'carrier', 'package version', 'applications', 'software platform']","['Device_ID', 'Device', 'Carrier', 'Package_Version', 'Applications', 'Software_Platform']","['number', 'text', 'text', 'text', 'text', 'text']","[['stock', 'Device_ID', 'device', 'Device_ID']]"
device,shop,shop,Shop_ID,"['shop id', 'shop name', 'location', 'open date', 'open year']","['Shop_ID', 'Shop_Name', 'Location', 'Open_Date', 'Open_Year']","['number', 'text', 'text', 'text', 'number']","[['stock', 'Shop_ID', 'shop', 'Shop_ID']]"
device,stock,stock,Shop_ID,"['shop id', 'device id', 'quantity']","['Shop_ID', 'Device_ID', 'Quantity']","['number', 'number', 'number']","[['stock', 'Shop_ID', 'shop', 'Shop_ID']]"
tracking_grants_for_research,document types,Document_Types,document_type_code,"['document type code', 'document description']","['document_type_code', 'document_description']","['text', 'text']","[['documents', 'document_type_code', 'document types', 'document_type_code']]"
tracking_grants_for_research,documents,Documents,document_id,"['document id', 'document type code', 'grant id', 'sent date', 'response received date', 'other details']","['document_id', 'document_type_code', 'grant_id', 'sent_date', 'response_received_date', 'other_details']","['number', 'text', 'number', 'time', 'time', 'text']",[]
tracking_grants_for_research,grants,Grants,grant_id,"['grant id', 'organisation id', 'grant amount', 'grant start date', 'grant end date', 'other details']","['grant_id', 'organisation_id', 'grant_amount', 'grant_start_date', 'grant_end_date', 'other_details']","['number', 'number', 'number', 'time', 'time', 'text']","[['documents', 'grant_id', 'grants', 'grant_id']]"
tracking_grants_for_research,organisation types,Organisation_Types,organisation_type,"['organisation type', 'organisation type description']","['organisation_type', 'organisation_type_description']","['text', 'text']","[['organisations', 'organisation_type', 'organisation types', 'organisation_type']]"
tracking_grants_for_research,organisations,Organisations,organisation_id,"['organisation id', 'organisation type', 'organisation details']","['organisation_id', 'organisation_type', 'organisation_details']","['number', 'text', 'text']","[['grants', 'organisation_id', 'organisations', 'organisation_id'], ['projects', 'organisation_id', 'organisations', 'organisation_id'], ['research staff', 'employer_organisation_id', 'organisations', 'organisation_id']]"
tracking_grants_for_research,project outcomes,Project_Outcomes,staff_id,"['project id', 'outcome code', 'outcome details']","['project_id', 'outcome_code', 'outcome_details']","['number', 'text', 'text']",[]
tracking_grants_for_research,project staff,Project_Staff,project_id,"['staff id', 'project id', 'role code', 'date from', 'date to', 'other details']","['staff_id', 'project_id', 'role_code', 'date_from', 'date_to', 'other_details']","['number', 'number', 'text', 'time', 'time', 'text']","[['project outcomes', 'project_id', 'projects', 'project_id'], ['project staff', 'project_id', 'projects', 'project_id'], ['tasks', 'project_id', 'projects', 'project_id']]"
tracking_grants_for_research,projects,Projects,outcome_code,"['project id', 'organisation id', 'project details']","['project_id', 'organisation_id', 'project_details']","['number', 'number', 'text']","[['project outcomes', 'outcome_code', 'research outcomes', 'outcome_code']]"
tracking_grants_for_research,research outcomes,Research_Outcomes,staff_id,"['outcome code', 'outcome description']","['outcome_code', 'outcome_description']","['text', 'text']",[]
tracking_grants_for_research,research staff,Research_Staff,role_code,"['staff id', 'employer organisation id', 'staff details']","['staff_id', 'employer_organisation_id', 'staff_details']","['number', 'number', 'text']","[['project staff', 'role_code', 'staff roles', 'role_code']]"
tracking_grants_for_research,staff roles,Staff_Roles,task_id,"['role code', 'role description']","['role_code', 'role_description']","['text', 'text']",[]
tracking_grants_for_research,tasks,Tasks,NO_PRIMARY_KEY,"['task id', 'project id', 'task details', 'eg agree objectives']","['task_id', 'project_id', 'task_details', 'eg Agree Objectives']","['number', 'number', 'text', 'text']",[]
employee_hire_evaluation,employee,employee,Employee_ID,"['employee id', 'name', 'age', 'city']","['Employee_ID', 'Name', 'Age', 'City']","['number', 'text', 'number', 'text']","[['hiring', 'Employee_ID', 'employee', 'Employee_ID'], ['evaluation', 'Employee_ID', 'employee', 'Employee_ID']]"
employee_hire_evaluation,shop,shop,Shop_ID,"['shop id', 'name', 'location', 'district', 'number products', 'manager name']","['Shop_ID', 'Name', 'Location', 'District', 'Number_products', 'Manager_name']","['number', 'text', 'text', 'text', 'number', 'text']","[['hiring', 'Shop_ID', 'shop', 'Shop_ID']]"
employee_hire_evaluation,hiring,hiring,Employee_ID,"['shop id', 'employee id', 'start from', 'is full time']","['Shop_ID', 'Employee_ID', 'Start_from', 'Is_full_time']","['number', 'number', 'text', 'others']","[['hiring', 'Employee_ID', 'employee', 'Employee_ID'], ['evaluation', 'Employee_ID', 'employee', 'Employee_ID']]"
employee_hire_evaluation,evaluation,evaluation,Employee_ID,"['employee id', 'year awarded', 'bonus']","['Employee_ID', 'Year_awarded', 'Bonus']","['text', 'text', 'number']","[['hiring', 'Employee_ID', 'employee', 'Employee_ID'], ['evaluation', 'Employee_ID', 'employee', 'Employee_ID']]"
movie_1,movie,Movie,mID,"['movie id', 'title', 'year', 'director']","['mID', 'title', 'year', 'director']","['number', 'text', 'number', 'text']","[['rating', 'mID', 'movie', 'mID']]"
movie_1,reviewer,Reviewer,rID,"['reviewer id', 'name']","['rID', 'name']","['number', 'text']","[['rating', 'rID', 'reviewer', 'rID']]"
movie_1,rating,Rating,NO_PRIMARY_KEY,"['reviewer id', 'movie id', 'rating stars', 'rating date']","['rID', 'mID', 'stars', 'ratingDate']","['number', 'number', 'number', 'time']","[['rating', 'rID', 'reviewer', 'rID']]"
network_1,high schooler,Highschooler,ID,"['id', 'name', 'grade']","['ID', 'name', 'grade']","['number', 'text', 'number']","[['friend', 'friend_id', 'high schooler', 'ID'], ['friend', 'student_id', 'high schooler', 'ID'], ['likes', 'student_id', 'high schooler', 'ID'], ['likes', 'liked_id', 'high schooler', 'ID']]"
network_1,friend,Friend,student_id,"['student id', 'friend id']","['student_id', 'friend_id']","['number', 'number']","[['friend', 'student_id', 'high schooler', 'ID'], ['likes', 'student_id', 'high schooler', 'ID']]"
network_1,likes,Likes,student_id,"['student id', 'liked id']","['student_id', 'liked_id']","['number', 'number']","[['friend', 'student_id', 'high schooler', 'ID'], ['likes', 'student_id', 'high schooler', 'ID']]"
poker_player,poker player,poker_player,Poker_Player_ID,"['poker player id', 'people id', 'final table made', 'best finish', 'money rank', 'earnings']","['Poker_Player_ID', 'People_ID', 'Final_Table_Made', 'Best_Finish', 'Money_Rank', 'Earnings']","['number', 'number', 'number', 'number', 'number', 'number']",[]
poker_player,people,people,People_ID,"['people id', 'nationality', 'name', 'birth date', 'height']","['People_ID', 'Nationality', 'Name', 'Birth_Date', 'Height']","['number', 'text', 'text', 'text', 'number']","[['poker player', 'People_ID', 'people', 'People_ID']]"
program_share,program,program,Program_ID,"['program id', 'name', 'origin', 'launch', 'owner']","['Program_ID', 'Name', 'Origin', 'Launch', 'Owner']","['number', 'text', 'text', 'number', 'text']","[['broadcast', 'Program_ID', 'program', 'Program_ID'], ['broadcast share', 'Program_ID', 'program', 'Program_ID']]"
program_share,channel,channel,Channel_ID,"['channel id', 'name', 'owner', 'share in percent', 'rating in percent']","['Channel_ID', 'Name', 'Owner', 'Share_in_percent', 'Rating_in_percent']","['number', 'text', 'text', 'number', 'number']","[['broadcast', 'Channel_ID', 'channel', 'Channel_ID'], ['broadcast share', 'Channel_ID', 'channel', 'Channel_ID']]"
program_share,broadcast,broadcast,Channel_ID,"['channel id', 'program id', 'time of day']","['Channel_ID', 'Program_ID', 'Time_of_day']","['number', 'number', 'text']","[['broadcast', 'Channel_ID', 'channel', 'Channel_ID'], ['broadcast share', 'Channel_ID', 'channel', 'Channel_ID']]"
program_share,broadcast share,broadcast_share,Channel_ID,"['channel id', 'program id', 'date', 'share in percent']","['Channel_ID', 'Program_ID', 'Date', 'Share_in_percent']","['number', 'number', 'text', 'number']","[['broadcast', 'Channel_ID', 'channel', 'Channel_ID'], ['broadcast share', 'Channel_ID', 'channel', 'Channel_ID']]"
aircraft,pilot,pilot,Pilot_Id,"['pilot id', 'name', 'age']","['Pilot_Id', 'Name', 'Age']","['number', 'text', 'number']","[['match', 'Winning_Pilot', 'pilot', 'Pilot_Id']]"
aircraft,aircraft,aircraft,Aircraft_ID,"['aircraft id', 'aircraft', 'description', 'max gross weight', 'total disk area', 'max disk loading']","['Aircraft_ID', 'Aircraft', 'Description', 'Max_Gross_Weight', 'Total_disk_area', 'Max_disk_Loading']","['number', 'text', 'text', 'text', 'text', 'text']","[['match', 'Winning_Aircraft', 'aircraft', 'Aircraft_ID'], ['airport aircraft', 'Aircraft_ID', 'aircraft', 'Aircraft_ID']]"
aircraft,match,match,Round,"['round', 'location', 'country', 'date', 'fastest qualifying', 'winning pilot', 'winning aircraft']","['Round', 'Location', 'Country', 'Date', 'Fastest_Qualifying', 'Winning_Pilot', 'Winning_Aircraft']","['number', 'text', 'text', 'text', 'text', 'text', 'text']",[]
aircraft,airport,airport,Airport_ID,"['airport id', 'airport name', 'total passengers', '% change 2007', 'international passengers', 'domestic passengers', 'transit passengers', 'aircraft movements', 'freight metric tonnes']","['Airport_ID', 'Airport_Name', 'Total_Passengers', '%_Change_2007', 'International_Passengers', 'Domestic_Passengers', 'Transit_Passengers', 'Aircraft_Movements', 'Freight_Metric_Tonnes']","['number', 'text', 'number', 'text', 'number', 'number', 'number', 'number', 'number']","[['airport aircraft', 'Airport_ID', 'airport', 'Airport_ID']]"
aircraft,airport aircraft,airport_aircraft,Airport_ID,"['id', 'airport id', 'aircraft id']","['ID', 'Airport_ID', 'Aircraft_ID']","['number', 'number', 'number']","[['airport aircraft', 'Airport_ID', 'airport', 'Airport_ID']]"
restaurant_1,student,Student,StuID,"['student id', 'last name', 'first name', 'age', 'sex', 'major', 'advisor', 'city code']","['StuID', 'LName', 'Fname', 'Age', 'Sex', 'Major', 'Advisor', 'city_code']","['number', 'text', 'text', 'number', 'text', 'number', 'number', 'text']","[['visits restaurant', 'StuID', 'student', 'StuID']]"
restaurant_1,restaurant,Restaurant,ResID,"['restaurant id', 'restaurant name', 'address', 'rating']","['ResID', 'ResName', 'Address', 'Rating']","['number', 'text', 'text', 'number']","[['type of restaurant', 'ResID', 'restaurant', 'ResID'], ['visits restaurant', 'ResID', 'restaurant', 'ResID']]"
restaurant_1,type of restaurant,Type_Of_Restaurant,ResTypeID,"['restaurant id', 'restaurant type id']","['ResID', 'ResTypeID']","['number', 'number']","[['type of restaurant', 'ResTypeID', 'restaurant type', 'ResTypeID']]"
restaurant_1,restaurant type,Restaurant_Type,NO_PRIMARY_KEY,"['restaurant type id', 'restaurant type name', 'restaurant type description']","['ResTypeID', 'ResTypeName', 'ResTypeDescription']","['number', 'text', 'text']","[['type of restaurant', 'ResTypeID', 'restaurant type', 'ResTypeID']]"
restaurant_1,visits restaurant,Visits_Restaurant,NO_PRIMARY_KEY,"['student id', 'restaurant id', 'time', 'spent']","['StuID', 'ResID', 'Time', 'Spent']","['number', 'number', 'time', 'number']","[['type of restaurant', 'ResTypeID', 'restaurant type', 'ResTypeID']]"
customers_and_invoices,customers,Customers,customer_id,"['customer id', 'customer first name', 'customer middle initial', 'customer last name', 'gender', 'email address', 'login name', 'login password', 'phone number', 'town city', 'state county province', 'country']","['customer_id', 'customer_first_name', 'customer_middle_initial', 'customer_last_name', 'gender', 'email_address', 'login_name', 'login_password', 'phone_number', 'town_city', 'state_county_province', 'country']","['number', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text', 'text']","[['orders', 'customer_id', 'customers', 'customer_id'], ['accounts', 'customer_id', 'customers', 'customer_id']]"
customers_and_invoices,orders,Orders,order_id,"['order id', 'customer id', 'date order placed', 'order details']","['order_id', 'customer_id', 'date_order_placed', 'order_details']","['number', 'number', 'time', 'text']","[['invoices', 'order_id', 'orders', 'order_id'], ['order items', 'order_id', 'orders', 'order_id']]"
customers_and_invoices,invoices,Invoices,invoice_number,"['invoice number', 'order id', 'invoice date']","['invoice_number', 'order_id', 'invoice_date']","['number', 'number', 'time']","[['financial transactions', 'invoice_number', 'invoices', 'invoice_number'], ['invoice line items', 'invoice_number', 'invoices', 'invoice_number']]"
customers_and_invoices,accounts,Accounts,account_id,"['account id', 'customer id', 'date account opened', 'account name', 'other account details']","['account_id', 'customer_id', 'date_account_opened', 'account_name', 'other_account_details']","['number', 'number', 'time', 'text', 'text']","[['financial transactions', 'account_id', 'accounts', 'account_id']]"
customers_and_invoices,product categories,Product_Categories,production_type_code,"['production type code', 'product type description', 'vat rating']","['production_type_code', 'product_type_description', 'vat_rating']","['text', 'text', 'number']","[['products', 'production_type_code', 'product categories', 'production_type_code']]"
customers_and_invoices,products,Products,product_id,"['product id', 'parent product id', 'production type code', 'unit price', 'product name', 'product color', 'product size']","['product_id', 'parent_product_id', 'production_type_code', 'unit_price', 'product_name', 'product_color', 'product_size']","['number', 'number', 'text', 'number', 'text', 'text', 'text']","[['order items', 'product_id', 'products', 'product_id'], ['invoice line items', 'product_id', 'products', 'product_id']]"
customers_and_invoices,financial transactions,Financial_Transactions,order_item_id,"['transaction id', 'account id', 'invoice number', 'transaction type', 'transaction date', 'transaction amount', 'transaction comment', 'other transaction details']","['transaction_id', 'account_id', 'invoice_number', 'transaction_type', 'transaction_date', 'transaction_amount', 'transaction_comment', 'other_transaction_details']","['number', 'number', 'number', 'text', 'time', 'number', 'text', 'text']","[['invoice line items', 'order_item_id', 'order items', 'order_item_id']]"
customers_and_invoices,order items,Order_Items,NO_PRIMARY_KEY,"['order item id', 'order id', 'product id', 'product quantity', 'other order item details']","['order_item_id', 'order_id', 'product_id', 'product_quantity', 'other_order_item_details']","['number', 'number', 'number', 'text', 'text']","[['invoice line items', 'order_item_id', 'order items', 'order_item_id']]"
customers_and_invoices,invoice line items,Invoice_Line_Items,NO_PRIMARY_KEY,"['order item id', 'invoice number', 'product id', 'product title', 'product quantity', 'product price', 'derived product cost', 'derived vat payable', 'derived total cost']","['order_item_id', 'invoice_number', 'product_id', 'product_title', 'product_quantity', 'product_price', 'derived_product_cost', 'derived_vat_payable', 'derived_total_cost']","['number', 'number', 'number', 'text', 'text', 'number', 'number', 'number', 'number']","[['invoice line items', 'order_item_id', 'order items', 'order_item_id']]"
insurance_and_eClaims,customers,Customers,Customer_ID,"['customer id', 'customer details']","['Customer_ID', 'Customer_Details']","['number', 'text']","[['policies', 'Customer_ID', 'customers', 'Customer_ID']]"
insurance_and_eClaims,staff,Staff,Staff_ID,"['staff id', 'staff details']","['Staff_ID', 'Staff_Details']","['number', 'text']","[['claims documents', 'Created_by_Staff_ID', 'staff', 'Staff_ID'], ['claims processing', 'Staff_ID', 'staff', 'Staff_ID']]"
insurance_and_eClaims,policies,Policies,Policy_ID,"['policy id', 'customer id', 'policy type code', 'start date', 'end date']","['Policy_ID', 'Customer_ID', 'Policy_Type_Code', 'Start_Date', 'End_Date']","['number', 'number', 'text', 'time', 'time']","[['claim headers', 'Policy_ID', 'policies', 'Policy_ID']]"
insurance_and_eClaims,claim headers,Claim_Headers,Claim_Header_ID,"['claim header id', 'claim status code', 'claim type code', 'policy id', 'date of claim', 'date of settlement', 'amount claimed', 'amount piad']","['Claim_Header_ID', 'Claim_Status_Code', 'Claim_Type_Code', 'Policy_ID', 'Date_of_Claim', 'Date_of_Settlement', 'Amount_Claimed', 'Amount_Piad']","['number', 'text', 'text', 'number', 'time', 'time', 'number', 'number']","[['claims documents', 'Claim_ID', 'claim headers', 'Claim_Header_ID'], ['claims processing', 'Claim_ID', 'claim headers', 'Claim_Header_ID']]"
insurance_and_eClaims,claims documents,Claims_Documents,Claim_ID,"['claim id', 'document type code', 'created by staff id', 'created date']","['Claim_ID', 'Document_Type_Code', 'Created_by_Staff_ID', 'Created_Date']","['number', 'text', 'number', 'number']","[['claims documents', 'Claim_ID', 'claim headers', 'Claim_Header_ID'], ['claims processing', 'Claim_ID', 'claim headers', 'Claim_Header_ID']]"
insurance_and_eClaims,claims processing stages,Claims_Processing_Stages,Claim_Stage_ID,"['claim stage id', 'next claim stage id', 'claim status name', 'claim status description']","['Claim_Stage_ID', 'Next_Claim_Stage_ID', 'Claim_Status_Name', 'Claim_Status_Description']","['number', 'number', 'text', 'text']",[]
insurance_and_eClaims,claims processing,Claims_Processing,Claim_Processing_ID,"['claim processing id', 'claim id', 'claim outcome code', 'claim stage id', 'staff id']","['Claim_Processing_ID', 'Claim_ID', 'Claim_Outcome_Code', 'Claim_Stage_ID', 'Staff_ID']","['number', 'number', 'text', 'number', 'number']",[]
college_1,class,CLASS,CLASS_CODE,"['class code', 'course code', 'class section', 'class time', 'class room', 'professor employee number']","['CLASS_CODE', 'CRS_CODE', 'CLASS_SECTION', 'CLASS_TIME', 'CLASS_ROOM', 'PROF_NUM']","['text', 'text', 'text', 'text', 'text', 'number']","[['enroll', 'CLASS_CODE', 'class', 'CLASS_CODE']]"
college_1,course,COURSE,CRS_CODE,"['course code', 'department code', 'course description', 'course credit']","['CRS_CODE', 'DEPT_CODE', 'CRS_DESCRIPTION', 'CRS_CREDIT']","['text', 'text', 'text', 'number']","[['class', 'CRS_CODE', 'course', 'CRS_CODE']]"
college_1,department,DEPARTMENT,DEPT_CODE,"['department code', 'department name', 'school code', 'employee number', 'department address', 'department extension']","['DEPT_CODE', 'DEPT_NAME', 'SCHOOL_CODE', 'EMP_NUM', 'DEPT_ADDRESS', 'DEPT_EXTENSION']","['text', 'text', 'text', 'number', 'text', 'text']","[['course', 'DEPT_CODE', 'department', 'DEPT_CODE'], ['professor', 'DEPT_CODE', 'department', 'DEPT_CODE'], ['student', 'DEPT_CODE', 'department', 'DEPT_CODE']]"
college_1,employee,EMPLOYEE,EMP_NUM,"['employee number', 'employee last name', 'employee first name', 'employee initial', 'employee job code', 'employee hire date', 'employee date of birth']","['EMP_NUM', 'EMP_LNAME', 'EMP_FNAME', 'EMP_INITIAL', 'EMP_JOBCODE', 'EMP_HIREDATE', 'EMP_DOB']","['number', 'text', 'text', 'text', 'text', 'time', 'time']","[['class', 'PROF_NUM', 'employee', 'EMP_NUM'], ['department', 'EMP_NUM', 'employee', 'EMP_NUM'], ['professor', 'EMP_NUM', 'employee', 'EMP_NUM']]"
college_1,enroll,ENROLL,STU_NUM,"['class code', 'student number', 'enroll grade']","['CLASS_CODE', 'STU_NUM', 'ENROLL_GRADE']","['text', 'number', 'text']","[['enroll', 'STU_NUM', 'student', 'STU_NUM']]"
